Date,Maximum_Temperature,Minimun_Temperature,Average_Temperature,Rainfall,water_Discharge
2014-10-11,32.0,17.0,24.5,0.0,338.9
2014-10-12,31.3,16.0,23.65,0.0,337.3
2014-10-13,31.3,18.0,24.65,4.0,326.4
2014-10-14,21.3,16.0,18.65,7.0,330.2
2014-10-15,26.7,14.0,20.35,19.0,340.1
2014-10-16,28.0,13.0,20.5,0.0,407.7
2014-10-17,29.0,15.0,22.0,0.0,366.3
2014-10-18,29.8,15.7,22.75,0.0,345.5
2014-10-19,26.6,17.0,21.8,0.0,351.8
2014-10-20,30.0,18.0,24.0,1.2,348.8
2014-10-21,30.9,16.0,23.45,0.0,319.9
2014-10-22,31.0,17.0,24.0,0.0,323.2
2014-10-23,29.0,19.0,24.0,0.0,310.0
2014-10-24,26.0,16.3,21.15,8.0,343.4
2014-10-25,29.6,18.0,23.8,0.0,342.9
2014-10-26,28.7,16.3,22.5,0.0,343.0
2014-10-27,28.8,18.0,23.4,0.0,341.5
2014-10-28,26.0,18.0,22.0,0.05,320.0
2014-10-29,25.0,15.3,20.15,0.0,321.2
2014-10-30,27.0,13.5,20.25,0.0,301.2
2014-10-31,27.5,13.0,20.25,0.0,320.4
2014-11-01,28.0,11.8,19.9,0.0,327.4
2014-11-02,24.0,12.2,18.1,0.0,325.9
2014-11-03,23.0,13.0,18.0,0.05,318.6
2014-11-04,27.0,14.0,20.5,0.2,316.4
2014-11-05,26.0,12.0,19.0,0.0,304.8
2014-11-06,22.2,14.0,18.1,1.0,304.0
2014-11-07,23.6,14.4,19.0,0.05,306.0
2014-11-08,24.0,12.0,18.0,0.0,337.9
2014-11-09,27.0,9.0,18.0,0.0,456.9
2014-11-10,28.4,9.5,18.95,0.0,365.9
2014-11-11,29.0,9.0,19.0,0.0,320.0
2014-11-12,27.0,7.4,17.2,0.0,299.9
2014-11-13,27.0,7.3,17.15,0.0,289.4
2014-11-14,27.3,9.0,18.15,0.0,295.3
2014-11-15,25.5,7.5,16.5,0.0,285.6
2014-11-16,25.5,7.5,16.5,0.0,293.5
2014-11-17,27.0,6.8,16.9,0.0,288.4
2014-11-18,25.6,8.5,17.05,0.0,279.7
2014-11-19,24.8,7.0,15.9,0.0,274.4
2014-11-20,24.2,7.0,15.6,0.0,270.8
2014-11-21,24.3,7.2,15.75,0.0,274.2
2014-11-22,23.7,7.0,15.35,0.0,247.2
2014-11-23,26.0,6.8,16.4,0.0,269.1
2014-11-24,22.5,6.8,14.65,0.0,266.1
2014-11-25,23.8,6.0,14.9,0.0,270.9
2014-11-26,26.2,6.3,16.25,0.0,270.2
2014-11-27,24.2,7.0,15.6,0.05,263.0
2014-11-28,25.0,8.6,16.8,0.0,269.4
2014-11-29,26.0,8.0,17.0,0.0,258.3
2014-11-30,26.0,8.6,17.3,0.0,273.6
2014-12-01,25.4,8.0,16.7,0.0,244.2
2014-12-02,26.8,8.3,17.55,0.0,230.8
2014-12-03,25.5,7.5,16.5,0.0,225.2
2014-12-04,25.4,7.0,16.2,0.0,233.4
2014-12-05,25.3,6.7,16.0,0.0,235.4
2014-12-06,26.0,6.0,16.0,0.0,228.2
2014-12-07,23.5,5.0,14.25,0.0,252.9
2014-12-08,24.0,9.0,16.5,0.0,225.4
2014-12-09,23.5,5.0,14.25,0.0,214.8
2014-12-10,22.0,1.5,11.75,0.0,219.4
2014-12-11,23.6,1.0,12.3,0.0,216.6
2014-12-12,23.0,3.0,13.0,0.0,219.4
2014-12-13,20.0,3.0,11.5,0.0,221.3
2014-12-14,18.0,2.8,10.4,0.0,243.0
2014-12-15,16.5,3.0,9.75,0.0,218.3
2014-12-16,16.5,2.3,9.4,0.0,223.0
2014-12-17,18.0,2.0,10.0,0.0,219.4
2014-12-18,17.5,1.0,9.25,0.0,214.4
2014-12-19,16.5,1.5,9.0,0.0,212.9
2014-12-20,18.2,1.5,9.85,0.0,216.0
2014-12-21,16.0,2.3,9.15,0.0,246.1
2014-12-22,14.0,4.5,9.25,0.0,223.2
2014-12-23,17.0,4.3,10.65,0.0,224.4
2014-12-24,16.5,3.0,9.75,0.0,225.0
2014-12-25,17.0,2.0,9.5,0.0,253.1
2014-12-26,24.4,3.8,14.1,0.0,235.9
2014-12-27,25.2,4.0,14.6,0.0,248.2
2014-12-28,20.0,3.0,11.5,0.0,259.8
2014-12-29,20.0,1.5,10.75,0.0,227.8
2014-12-30,17.4,1.2,9.299999999999999,0.0,231.9
2014-12-31,21.5,3.0,12.25,0.0,220.8
2015-01-01,23.7,2.9,13.299999999999999,0.0,238.0
2015-01-02,24.0,2.0,13.0,0.0,232.0
2015-01-03,19.0,2.5,10.75,0.0,233.5
2015-01-04,18.5,2.0,10.25,0.0,262.1
2015-01-05,20.5,3.5,12.0,0.0,240.6
2015-01-06,23.5,3.5,13.5,0.0,242.8
2015-01-07,24.5,3.5,14.0,0.0,232.2
2015-01-08,18.0,4.0,11.0,0.0,241.6
2015-01-09,21.0,3.0,12.0,0.0,249.0
2015-01-10,23.2,1.5,12.35,0.0,235.7
2015-01-11,22.5,3.3,12.9,0.0,268.8
2015-01-12,17.0,4.0,10.5,0.0,238.5
2015-01-13,12.5,8.0,10.25,0.0,258.9
2015-01-14,18.0,4.5,11.25,6.0,268.7
2015-01-15,20.0,4.0,12.0,0.0,274.4
2015-01-16,23.0,4.0,13.5,0.0,306.7
2015-01-17,23.0,3.5,13.25,0.0,340.2
2015-01-18,22.9,4.0,13.45,0.0,357.1
2015-01-19,22.0,3.6,12.8,0.0,296.7
2015-01-20,18.0,4.2,11.1,0.0,314.5
2015-01-21,13.0,7.0,10.0,0.0,339.4
2015-01-22,12.5,8.5,10.5,27.3,369.4
2015-01-23,16.0,7.0,11.5,0.05,365.1
2015-01-24,18.0,7.0,12.5,0.0,322.3
2015-01-25,19.4,6.0,12.7,0.05,322.8
2015-01-26,16.5,7.0,11.75,0.05,325.1
2015-01-27,16.0,5.5,10.75,0.4,339.0
2015-01-28,17.3,4.0,10.65,0.0,348.0
2015-01-29,19.8,3.0,11.4,0.0,319.7
2015-01-30,19.0,3.0,11.0,0.0,316.9
2015-01-31,21.4,3.0,12.2,0.0,313.2
2015-02-01,17.5,8.5,13.0,0.05,357.1
2015-02-02,17.7,8.0,12.85,1.0,330.1
2015-02-03,19.0,6.5,12.75,1.0,341.7
2015-02-04,20.6,6.5,13.55,0.0,333.8
2015-02-05,23.3,6.5,14.9,0.0,364.4
2015-02-06,19.7,4.5,12.1,0.0,322.9
2015-02-07,14.0,5.0,9.5,0.0,311.5
2015-02-08,20.0,4.5,12.25,0.05,333.5
2015-02-09,24.0,5.0,14.5,0.0,325.4
2015-02-10,24.7,6.8,15.75,0.0,310.3
2015-02-11,26.0,6.6,16.3,0.0,271.9
2015-02-12,24.5,6.5,15.5,0.0,275.0
2015-02-13,26.0,8.0,17.0,0.0,253.2
2015-02-14,28.5,9.4,18.95,0.0,260.5
2015-02-15,24.0,9.3,16.65,0.0,313.8
2015-02-16,17.2,9.5,13.35,3.0,259.2
2015-02-17,22.0,9.3,15.65,4.0,248.2
2015-02-18,22.0,10.0,16.0,0.05,303.6
2015-02-19,14.2,12.0,13.1,11.5,310.3
2015-02-20,21.5,12.0,16.75,4.0,324.0
2015-02-21,22.6,13.0,17.8,0.3,335.4
2015-02-22,27.0,13.5,20.25,0.0,361.6
2015-02-23,22.1,14.0,18.05,0.0,327.9
2015-02-24,21.3,15.5,18.4,5.0,352.8
2015-02-25,15.4,16.0,15.7,28.3,1259.0
2015-02-26,18.6,8.0,13.3,12.0,1700.0
2015-02-27,21.0,8.0,14.5,0.0,867.1
2015-02-28,22.4,9.0,15.7,0.0,666.2
2015-03-01,16.4,9.0,12.7,0.05,612.8
2015-03-02,14.0,9.0,11.5,29.0,624.7
2015-03-03,16.3,9.0,12.65,5.4,762.7
2015-03-04,19.0,7.0,13.0,4.0,695.3
2015-03-05,13.0,8.3,10.65,6.4,591.6
2015-03-06,20.6,6.5,13.55,7.1,586.5
2015-03-07,13.6,12.0,12.8,0.05,585.2
2015-03-08,11.1,6.5,8.8,47.0,807.7
2015-03-09,20.5,6.0,13.25,4.0,703.5
2015-03-10,22.7,6.0,14.35,0.0,589.7
2015-03-11,25.2,9.5,17.35,0.0,563.3
2015-03-12,28.3,9.5,18.9,0.0,552.7
2015-03-13,27.4,9.5,18.45,0.0,556.3
2015-03-14,28.0,11.0,19.5,0.0,589.2
2015-03-15,20.0,15.8,17.9,0.0,625.6
2015-03-16,15.8,13.5,14.65,7.4,640.5
2015-03-17,24.2,13.0,18.6,2.0,673.1
2015-03-18,26.4,11.0,18.7,0.0,702.2
2015-03-19,28.0,11.0,19.5,0.0,663.1
2015-03-20,29.0,13.0,21.0,0.0,639.3
2015-03-21,30.0,15.4,22.7,0.0,608.5
2015-03-22,32.0,14.0,23.0,0.0,646.1
2015-03-23,33.0,14.5,23.75,0.0,602.4
2015-03-24,28.0,15.5,21.75,0.0,602.5
2015-03-25,30.0,14.5,22.25,4.0,689.8
2015-03-26,32.0,16.0,24.0,0.0,769.1
2015-03-27,32.0,16.0,24.0,0.0,719.8
2015-03-28,29.0,12.7,20.85,2.0,698.3
2015-03-29,24.5,16.0,20.25,2.0,701.1
2015-03-30,26.1,12.0,19.05,0.05,1436.0
2015-03-31,23.0,15.0,19.0,0.0,1144.0
2015-04-01,17.0,15.8,16.4,14.2,1084.0
2015-04-02,23.0,13.0,18.0,11.3,1733.0
2015-04-03,24.8,14.5,19.65,14.0,1776.0
2015-04-04,28.7,10.0,19.35,0.0,1579.0
2015-04-05,27.0,14.8,20.9,0.0,1309.0
2015-04-06,26.0,16.7,21.35,0.0,1155.0
2015-04-07,28.0,16.5,22.25,0.0,1046.0
2015-04-08,27.4,14.0,20.7,0.0,1000.0
2015-04-09,31.4,14.0,22.7,0.0,918.2
2015-04-10,31.1,16.3,23.700000000000003,0.0,889.8
2015-04-11,32.0,18.2,25.1,0.0,907.0
2015-04-12,33.0,18.0,25.5,0.0,957.5
2015-04-13,33.0,18.5,25.75,0.0,908.0
2015-04-14,32.6,19.0,25.8,0.0,953.9
2015-04-15,31.0,20.8,25.9,0.0,839.8
2015-04-16,29.0,20.4,24.7,0.05,1259.0
2015-04-17,32.0,19.5,25.75,0.0,1540.0
2015-04-18,32.0,21.0,26.5,0.0,1254.0
2015-04-19,26.0,21.0,23.5,0.0,1158.0
2015-04-20,30.0,15.3,22.65,0.0,1208.0
2015-04-21,34.0,18.3,26.15,0.0,1546.0
2015-04-22,36.3,17.4,26.849999999999998,0.0,1288.0
2015-04-23,37.0,18.0,27.5,0.0,1206.0
2015-04-24,37.0,20.0,28.5,0.0,1291.0
2015-04-25,38.0,18.0,28.0,0.0,1299.0
2015-04-26,36.0,20.0,28.0,0.0,1312.0
2015-04-27,26.0,18.6,22.3,59.0,1626.0
2015-04-28,32.6,18.5,25.55,9.6,1668.0
2015-04-29,33.5,20.5,27.0,0.0,1581.0
2015-04-30,25.3,18.6,21.950000000000003,6.0,1447.0
2015-05-01,31.3,17.0,24.15,20.0,1417.0
2015-05-02,33.4,17.0,25.2,0.0,1312.0
2015-05-03,35.8,18.0,26.9,0.0,1189.0
2015-05-04,35.8,18.0,26.9,0.0,1097.0
2015-05-05,37.4,21.0,29.2,0.0,1157.0
2015-05-06,38.2,20.0,29.1,0.0,1285.0
2015-05-07,38.5,24.0,31.25,0.0,1375.0
2015-05-08,38.0,24.0,31.0,0.05,1569.0
2015-05-09,37.0,25.4,31.2,0.0,1672.0
2015-05-10,37.7,23.0,30.35,0.0,1597.0
2015-05-11,28.0,25.4,26.7,0.0,1654.0
2015-05-12,24.0,21.0,22.5,8.8,1889.0
2015-05-13,30.0,19.0,24.5,4.0,2427.0
2015-05-14,33.0,20.0,26.5,0.0,2067.0
2015-05-15,34.5,20.0,27.25,0.0,1793.0
2015-05-16,36.0,23.0,29.5,0.0,1742.0
2015-05-17,33.0,24.8,28.9,6.4,1884.0
2015-05-18,31.0,22.0,26.5,0.05,2120.0
2015-05-19,35.2,23.5,29.35,0.0,2258.0
2015-05-20,37.2,20.0,28.6,0.0,1990.0
2015-05-21,39.4,22.2,30.799999999999997,0.0,1846.0
2015-05-22,38.8,23.5,31.15,0.0,1842.0
2015-05-23,39.3,24.0,31.65,0.0,1947.0
2015-05-24,38.0,26.0,32.0,0.0,2019.0
2015-05-25,35.0,19.7,27.35,0.0,1859.0
2015-05-26,37.5,23.0,30.25,0.05,1665.0
2015-05-27,37.0,19.0,28.0,0.0,1376.0
2015-05-28,38.2,21.5,29.85,0.0,1334.0
2015-05-29,33.7,23.2,28.450000000000003,0.0,1348.0
2015-05-30,37.0,22.0,29.5,0.05,1447.0
2015-05-31,39.1,22.5,30.8,0.0,1363.0
2015-06-01,38.0,22.0,30.0,0.0,1219.0
2015-06-02,37.5,22.0,29.75,0.0,1192.0
2015-06-03,35.3,22.5,28.9,0.0,1247.0
2015-06-04,35.9,23.5,29.7,0.0,1336.0
2015-06-05,36.0,23.5,29.75,0.0,1469.0
2015-06-06,38.5,21.7,30.1,0.0,1405.0
2015-06-07,40.0,24.0,32.0,0.0,1373.0
2015-06-08,41.4,24.5,32.95,0.0,1790.0
2015-06-09,40.5,24.4,32.45,0.0,1909.0
2015-06-10,38.0,25.7,31.85,0.0,1921.0
2015-06-11,38.6,23.5,31.05,0.0,1992.0
2015-06-12,41.0,24.8,32.9,0.0,1985.0
2015-06-13,40.3,25.7,33.0,0.0,2041.0
2015-06-14,39.6,25.6,32.6,0.0,2193.0
2015-06-15,36.0,24.6,30.3,0.0,1956.0
2015-06-16,38.0,24.5,31.25,0.0,1980.0
2015-06-17,40.4,25.0,32.7,0.0,1902.0
2015-06-18,41.0,26.0,33.5,0.0,1905.0
2015-06-19,42.4,27.0,34.7,0.0,2038.0
2015-06-20,40.0,29.5,34.75,0.0,2284.0
2015-06-21,38.0,26.0,32.0,0.0,2404.0
2015-06-22,37.8,27.5,32.65,0.0,2373.0
2015-06-23,37.5,21.0,29.25,0.05,2306.0
2015-06-24,31.4,26.4,28.9,0.0,2223.0
2015-06-25,35.6,22.2,28.9,0.05,2071.0
2015-06-26,38.5,25.2,31.85,0.0,1908.0
2015-06-27,40.0,25.5,32.75,0.0,1639.0
2015-06-28,41.0,25.0,33.0,0.0,1491.0
2015-06-29,40.4,28.0,34.2,0.0,1502.0
2015-06-30,36.5,25.0,30.75,0.0,1577.0
2015-07-01,38.0,26.5,32.25,0.0,1574.0
2015-07-02,33.5,23.3,28.4,38.0,1683.0
2015-07-03,38.0,25.5,31.75,2.0,1703.0
2015-07-04,40.2,28.5,34.35,0.0,1737.0
2015-07-05,42.0,30.0,36.0,0.0,1872.0
2015-07-06,40.2,31.0,35.6,0.0,2067.0
2015-07-07,35.5,29.0,32.25,0.0,2272.0
2015-07-08,35.5,28.0,31.75,0.0,2323.0
2015-07-09,38.0,29.0,33.5,0.0,2258.0
2015-07-10,34.6,25.0,29.8,0.0,2487.0
2015-07-11,31.0,24.7,27.85,2.0,2620.0
2015-07-12,35.3,25.0,30.15,6.0,2344.0
2015-07-13,37.1,25.6,31.35,0.05,2095.0
2015-07-14,38.0,26.0,32.0,0.0,1973.0
2015-07-15,40.0,29.5,34.75,0.0,2043.0
2015-07-16,40.6,30.0,35.3,0.0,2053.0
2015-07-17,29.8,29.0,29.4,1.0,2469.0
2015-07-18,38.0,25.0,31.5,0.05,3024.0
2015-07-19,35.4,27.0,31.2,0.0,2989.0
2015-07-20,38.0,27.5,32.75,0.0,2860.0
2015-07-21,34.0,23.0,28.5,31.0,2604.0
2015-07-22,36.5,27.5,32.0,0.0,2457.0
2015-07-23,30.3,26.0,28.15,0.0,2172.0
2015-07-24,35.4,24.3,29.85,11.0,2373.0
2015-07-25,35.5,28.0,31.75,0.0,2213.0
2015-07-26,27.2,26.0,26.6,0.0,2660.0
2015-07-27,35.5,24.0,29.75,28.0,3271.0
2015-07-28,32.5,27.0,29.75,0.0,2709.0
2015-07-29,37.5,26.5,32.0,0.05,2557.0
2015-07-30,37.0,28.0,32.5,0.0,2649.0
2015-07-31,32.0,28.0,30.0,0.0,2412.0
2015-08-01,25.3,23.7,24.5,27.0,2945.0
2015-08-02,28.5,23.5,26.0,40.0,4271.0
2015-08-03,30.5,25.0,27.75,0.4,3597.0
2015-08-04,35.4,26.0,30.7,1.0,2776.0
2015-08-05,36.4,28.0,32.2,0.0,2663.0
2015-08-06,37.0,28.4,32.7,0.0,2461.0
2015-08-07,38.0,28.5,33.25,0.0,2237.0
2015-08-08,36.5,27.0,31.75,0.05,2138.0
2015-08-09,36.0,28.0,32.0,0.0,2082.0
2015-08-10,32.5,25.5,29.0,16.0,2034.0
2015-08-11,37.0,27.0,32.0,0.0,1905.0
2015-08-12,36.0,28.4,32.2,0.0,1710.0
2015-08-13,34.0,28.0,31.0,0.0,1617.0
2015-08-14,36.0,27.5,31.75,0.0,1571.0
2015-08-15,34.0,26.0,30.0,0.05,1412.0
2015-08-16,35.0,26.0,30.5,0.0,1393.0
2015-08-17,36.0,23.0,29.5,3.0,1448.0
2015-08-18,38.0,28.0,33.0,0.0,1277.0
2015-08-19,37.0,29.0,33.0,0.0,1161.0
2015-08-20,37.5,29.5,33.5,0.0,1079.0
2015-08-21,33.0,22.0,27.5,54.0,1302.0
2015-08-22,34.5,26.0,30.25,0.0,1261.0
2015-08-23,32.2,25.0,28.6,0.0,1165.0
2015-08-24,32.6,22.0,27.3,0.0,1189.0
2015-08-25,36.6,21.0,28.8,0.0,1177.0
2015-08-26,36.0,25.8,30.9,0.0,960.0
2015-08-27,36.0,26.0,31.0,0.0,775.4
2015-08-28,34.5,21.0,27.75,15.0,767.9
2015-08-29,36.0,25.0,30.5,0.0,752.5
2015-08-30,35.0,24.7,29.85,0.0,702.2
2015-08-31,35.0,23.0,29.0,2.0,712.3
2015-09-01,36.5,22.5,29.5,0.0,747.8
2015-09-02,36.0,25.0,30.5,0.0,665.1
2015-09-03,31.5,17.5,24.5,47.0,664.3
2015-09-04,34.2,20.0,27.1,0.0,627.3
2015-09-05,35.0,19.5,27.25,0.0,583.1
2015-09-06,34.0,23.0,28.5,0.0,537.1
2015-09-07,34.5,22.0,28.25,0.0,514.9
2015-09-08,36.0,21.0,28.5,0.0,503.1
2015-09-09,35.5,21.5,28.5,0.0,455.4
2015-09-10,34.7,21.5,28.1,0.0,425.8
2015-09-11,35.7,22.0,28.85,0.0,393.6
2015-09-12,35.5,23.0,29.25,0.0,398.5
2015-09-13,36.0,23.0,29.5,0.0,404.0
2015-09-14,36.3,25.0,30.65,0.0,384.7
2015-09-15,34.5,24.0,29.25,0.0,368.3
2015-09-16,35.9,20.5,28.2,0.0,406.4
2015-09-17,35.5,21.0,28.25,0.0,400.8
2015-09-18,36.5,23.0,29.75,0.0,382.7
2015-09-19,36.0,22.0,29.0,0.0,369.2
2015-09-20,33.0,21.0,27.0,0.0,347.5
2015-09-21,35.5,20.2,27.85,1.0,384.5
2015-09-22,28.5,24.0,26.25,0.05,395.6
2015-09-23,30.5,19.5,25.0,1.0,341.7
2015-09-24,33.5,19.0,26.25,0.0,317.2
2015-09-25,33.8,18.5,26.15,0.0,326.5
2015-09-26,33.0,21.3,27.15,0.0,314.3
2015-09-27,32.5,19.0,25.75,0.0,318.2
2015-09-28,32.8,18.0,25.4,0.0,309.7
2015-09-29,31.3,17.5,24.4,4.3,300.5
2015-09-30,35.0,17.0,26.0,0.0,320.5
2015-10-01,35.0,17.3,26.15,0.0,318.3
2015-10-02,34.2,17.0,25.6,0.0,311.4
2015-10-03,34.6,18.0,26.3,0.0,298.6
2015-10-04,34.0,19.5,26.75,0.0,309.1
2015-10-05,34.3,19.5,26.9,0.0,306.5
2015-10-06,34.0,20.0,27.0,0.0,314.3
2015-10-07,34.2,19.0,26.6,5.0,322.0
2015-10-08,34.7,18.5,26.6,0.0,336.4
2015-10-09,34.2,19.5,26.85,0.0,332.7
2015-10-10,33.0,20.0,26.5,0.0,320.6
2015-10-11,33.0,20.6,26.8,0.0,308.4
2015-10-12,34.0,20.5,27.25,0.0,316.8
2015-10-13,33.5,22.0,27.75,0.0,309.6
2015-10-14,28.3,18.0,23.15,8.0,351.2
2015-10-15,31.0,17.5,24.25,0.0,329.5
2015-10-16,31.0,17.5,24.25,0.0,331.8
2015-10-17,33.4,18.0,25.7,0.05,324.6
2015-10-18,28.5,18.2,23.35,0.0,339.4
2015-10-19,26.0,18.0,22.0,6.0,324.4
2015-10-20,27.5,14.0,20.75,10.0,382.6
2015-10-21,30.8,13.7,22.25,0.0,480.4
2015-10-22,30.0,13.8,21.9,0.0,339.2
2015-10-23,29.0,14.0,21.5,0.0,314.9
2015-10-24,26.1,20.0,23.05,0.0,316.5
2015-10-25,18.5,15.0,16.75,17.0,352.4
2015-10-26,19.0,14.6,16.8,6.0,435.5
2015-10-27,25.5,11.9,18.7,0.05,476.8
2015-10-28,28.0,11.0,19.5,0.0,478.7
2015-10-29,26.5,10.6,18.55,0.0,420.0
2015-10-30,26.4,10.0,18.2,0.0,399.4
2015-10-31,27.0,10.0,18.5,0.0,389.8
2015-11-01,26.4,12.5,19.45,0.0,398.5
2015-11-02,24.4,13.5,18.95,0.0,367.5
2015-11-03,25.5,16.0,20.75,0.6,342.5
2015-11-04,19.4,14.0,16.7,20.0,397.3
2015-11-05,23.0,12.0,17.5,3.0,977.8
2015-11-06,25.0,9.4,17.2,0.0,743.5
2015-11-07,25.5,11.5,18.5,0.0,593.8
2015-11-08,24.5,10.0,17.25,0.0,557.3
2015-11-09,20.5,12.5,16.5,0.05,465.4
2015-11-10,18.0,14.2,16.1,3.0,428.8
2015-11-11,19.2,12.0,15.6,0.0,427.5
2015-11-12,19.0,11.5,15.25,3.0,415.0
2015-11-13,23.0,14.0,18.5,0.0,458.3
2015-11-14,26.5,10.7,18.6,0.0,646.8
2015-11-15,24.5,9.0,16.75,0.0,613.4
2015-11-16,25.9,9.5,17.7,0.0,512.8
2015-11-17,26.5,9.0,17.75,0.0,449.8
2015-11-18,26.1,8.0,17.05,0.0,390.8
2015-11-19,22.7,9.0,15.85,0.0,356.5
2015-11-20,23.0,9.5,16.25,0.0,378.5
2015-11-21,24.3,8.5,16.4,0.0,360.4
2015-11-22,22.8,9.3,16.05,0.0,368.6
2015-11-23,18.8,10.0,14.4,0.05,332.1
2015-11-24,24.4,8.0,16.2,0.0,348.0
2015-11-25,23.0,8.7,15.85,0.0,350.5
2015-11-26,24.3,7.5,15.9,0.0,368.6
2015-11-27,22.7,6.8,14.75,0.0,388.4
2015-11-28,25.0,6.5,15.75,0.0,357.5
2015-11-29,25.3,7.0,16.15,0.0,394.1
2015-11-30,25.3,7.0,16.15,0.0,343.2
2015-12-01,24.0,7.5,15.75,0.0,320.4
2015-12-02,23.5,6.5,15.0,0.0,333.2
2015-12-03,24.3,6.5,15.4,0.0,320.6
2015-12-04,22.0,7.5,14.75,0.0,321.4
2015-12-05,18.0,9.0,13.5,0.0,319.6
2015-12-06,24.6,7.5,16.05,0.0,361.7
2015-12-07,19.6,8.0,13.8,0.0,330.7
2015-12-08,19.2,8.0,13.6,0.0,341.3
2015-12-09,16.0,7.8,11.9,0.0,328.4
2015-12-10,14.2,12.3,13.25,2.0,354.0
2015-12-11,19.0,6.8,12.9,6.0,363.8
2015-12-12,20.5,2.0,11.25,0.0,369.0
2015-12-13,20.6,4.0,12.3,0.0,342.7
2015-12-14,21.4,3.6,12.5,0.0,305.0
2015-12-15,20.9,2.5,11.7,0.0,318.4
2015-12-16,19.0,1.0,10.0,0.0,307.5
2015-12-17,20.4,2.5,11.45,0.0,305.6
2015-12-18,19.5,2.0,10.75,0.0,301.3
2015-12-19,18.0,2.0,10.0,0.0,301.7
2015-12-20,19.2,3.5,11.35,0.0,340.3
2015-12-21,18.2,1.0,9.6,0.0,314.6
2015-12-22,16.0,2.5,9.25,0.0,324.5
2015-12-23,16.5,2.0,9.25,0.0,321.4
2015-12-24,19.5,0.0,9.75,0.0,342.6
2015-12-25,18.6,1.8,10.200000000000001,0.0,395.7
2015-12-26,16.0,6.0,11.0,0.0,279.8
2015-12-27,20.4,4.2,12.299999999999999,0.0,351.6
2015-12-28,22.0,3.3,12.65,0.0,316.2
2015-12-29,23.6,4.0,13.8,0.0,297.8
2015-12-30,23.2,3.5,13.35,0.0,284.0
2015-12-31,23.4,4.0,13.7,0.0,270.5
2016-01-03,19.5,4.0,11.75,0.0,295.0
2016-01-08,21.5,6.5,14.0,0.1,316.0
2016-01-09,21.5,6.5,14.0,0.0,311.2
2016-01-10,21.7,3.0,12.35,0.0,356.5
2016-01-16,22.0,4.0,13.0,0.0,340.2
2016-01-17,17.0,4.0,10.5,0.0,354.0
2016-01-18,11.5,6.0,8.75,0.1,329.0
2016-01-19,19.3,3.8,11.55,0.0,318.7
2016-01-20,18.0,0.3,9.15,0.0,321.5
2016-01-21,15.0,1.0,8.0,0.0,307.2
2016-01-22,8.0,4.0,6.0,0.0,291.8
2016-01-24,9.4,2.0,5.7,0.0,326.0
2016-01-25,10.6,2.4,6.5,0.0,306.0
2016-01-26,14.0,4.2,9.1,0.0,310.2
2016-01-27,20.1,5.0,12.55,0.1,314.4
2016-01-29,16.5,8.5,12.5,0.1,318.6
2016-01-31,21.0,5.4,13.2,0.0,380.7
2016-02-01,22.5,3.0,12.75,0.0,327.3
2016-02-02,22.3,3.0,12.65,0.0,317.5
2016-02-03,24.5,4.0,14.25,0.0,304.4
2016-02-04,24.4,4.5,14.45,0.0,313.6
2016-02-05,25.5,4.0,14.75,0.0,329.4
2016-02-06,21.0,4.8,12.9,0.0,297.2
2016-02-07,21.5,7.0,14.25,0.0,317.9
2016-02-08,21.0,6.0,13.5,0.0,320.4
2016-02-09,21.6,6.8,14.200000000000001,0.0,313.9
2016-02-10,15.0,8.3,11.65,0.0,324.2
2016-02-11,12.7,5.0,8.85,24.0,382.1
2016-02-12,16.5,4.2,10.35,0.1,418.1
2016-02-13,19.5,4.5,12.0,0.0,437.7
2016-02-14,20.2,5.0,12.6,0.0,392.9
2016-02-15,22.0,5.0,13.5,0.0,357.2
2016-02-16,23.6,6.0,14.8,0.0,320.9
2016-02-17,25.0,6.0,15.5,0.0,336.0
2016-02-18,26.2,6.5,16.35,0.0,321.4
2016-02-19,22.8,8.0,15.4,0.0,329.2
2016-02-20,24.0,8.0,16.0,1.0,324.6
2016-02-21,26.0,8.5,17.25,0.0,331.2
2016-02-22,29.2,8.0,18.6,0.0,297.2
2016-02-23,31.5,10.0,20.75,0.0,284.8
2016-02-24,31.6,8.5,20.05,0.0,276.6
2016-02-25,27.0,10.0,18.5,0.0,274.3
2016-02-26,27.0,10.0,18.5,0.0,263.4
2016-02-27,27.5,10.0,18.75,0.0,258.5
2016-02-28,27.3,11.0,19.15,0.0,296.1
2016-02-29,27.3,13.0,20.15,0.0,273.9
2016-03-01,27.5,13.0,20.25,0.0,302.2
2016-03-02,27.6,14.0,20.8,0.0,277.4
2016-03-03,27.5,16.0,21.75,1.0,268.7
2016-03-04,27.5,14.0,20.75,0.1,281.7
2016-03-06,21.0,14.8,17.9,2.0,305.9
2016-03-07,25.5,10.5,18.0,1.0,320.6
2016-03-08,28.5,11.0,19.75,0.0,288.7
2016-03-09,28.2,12.0,20.1,0.0,275.2
2016-03-10,29.6,12.5,21.05,0.0,257.4
2016-03-11,18.5,17.0,17.75,3.0,250.3
2016-03-12,15.0,13.5,14.25,24.0,367.3
2016-03-13,15.0,12.0,13.5,26.0,676.1
2016-03-14,18.5,12.5,15.5,8.0,876.2
2016-03-15,22.0,8.5,15.25,1.0,769.8
2016-03-16,21.5,14.0,17.75,0.0,641.0
2016-03-17,17.4,14.0,15.7,4.0,567.0
2016-03-18,19.5,13.0,16.25,0.6,570.2
