,Maximum_Temperature,Minimun_Temperature,Average_Temperature,Rainfall,water_Discharge,Month_sin,Month_cos,Day_sin,Day_cos
1198,32.6,19.0,25.8,0.0,953.9,0.8660254037844387,-0.4999999999999998,0.29936312297335804,-0.9541392564000488
1199,31.0,20.8,25.9,0.0,839.8,0.8660254037844387,-0.4999999999999998,0.10116832198743272,-0.994869323391895
1200,29.0,20.4,24.7,0.05,1259.0,0.8660254037844387,-0.4999999999999998,-0.10116832198743204,-0.9948693233918952
1201,32.0,19.5,25.75,0.0,1540.0,0.8660254037844387,-0.4999999999999998,-0.2993631229733582,-0.9541392564000488
1202,32.0,21.0,26.5,0.0,1254.0,0.8660254037844387,-0.4999999999999998,-0.4853019625310808,-0.8743466161445822
1203,26.0,21.0,23.5,0.0,1158.0,0.8660254037844387,-0.4999999999999998,-0.651372482722222,-0.7587581226927911
1204,30.0,15.3,22.65,0.0,1208.0,0.8660254037844387,-0.4999999999999998,-0.7907757369376986,-0.6121059825476627
1205,34.0,18.3,26.15,0.0,1546.0,0.8660254037844387,-0.4999999999999998,-0.8978045395707417,-0.44039415155763423
1206,36.3,17.4,26.85,0.0,1288.0,0.8660254037844387,-0.4999999999999998,-0.9680771188662041,-0.2506525322587213
1207,37.0,18.0,27.5,0.0,1206.0,0.8660254037844387,-0.4999999999999998,-0.9987165071710528,-0.05064916883871355
1208,37.0,20.0,28.5,0.0,1291.0,0.8660254037844387,-0.4999999999999998,-0.9884683243281114,0.15142777750457667
1209,38.0,18.0,28.0,0.0,1299.0,0.8660254037844387,-0.4999999999999998,-0.9377521321470804,0.3473052528448203
1210,36.0,20.0,28.0,0.0,1312.0,0.8660254037844387,-0.4999999999999998,-0.8486442574947509,0.5289640103269624
1211,26.0,18.6,22.3,59.0,1626.0,0.8660254037844387,-0.4999999999999998,-0.72479278722912,0.6889669190756865
1212,32.6,18.5,25.55,9.6,1668.0,0.8660254037844387,-0.4999999999999998,-0.5712682150947924,0.8207634412072763
1213,33.5,20.5,27.0,0.0,1581.0,0.8660254037844387,-0.4999999999999998,-0.3943558551133187,0.9189578116202306
1214,25.3,18.6,21.950000000000003,6.0,1447.0,0.8660254037844387,-0.4999999999999998,-0.20129852008866114,0.9795299412524943
1215,31.3,17.0,24.15,20.0,1417.0,0.49999999999999994,-0.8660254037844387,0.20129852008866006,0.9795299412524945
1216,33.4,17.0,25.2,0.0,1312.0,0.49999999999999994,-0.8660254037844387,0.39435585511331855,0.9189578116202306
1217,35.8,18.0,26.9,0.0,1189.0,0.49999999999999994,-0.8660254037844387,0.5712682150947923,0.8207634412072763
1218,35.8,18.0,26.9,0.0,1097.0,0.49999999999999994,-0.8660254037844387,0.72479278722912,0.6889669190756866
1219,37.4,21.0,29.2,0.0,1157.0,0.49999999999999994,-0.8660254037844387,0.8486442574947509,0.5289640103269624
1220,38.2,20.0,29.1,0.0,1285.0,0.49999999999999994,-0.8660254037844387,0.9377521321470804,0.3473052528448203
1221,38.5,24.0,31.25,0.0,1375.0,0.49999999999999994,-0.8660254037844387,0.9884683243281114,0.1514277775045767
1222,38.0,24.0,31.0,0.05,1569.0,0.49999999999999994,-0.8660254037844387,0.9987165071710528,-0.05064916883871264
1223,37.0,25.4,31.2,0.0,1672.0,0.49999999999999994,-0.8660254037844387,0.9680771188662043,-0.2506525322587204
1224,37.7,23.0,30.35,0.0,1597.0,0.49999999999999994,-0.8660254037844387,0.8978045395707416,-0.4403941515576344
1225,28.0,25.4,26.7,0.0,1654.0,0.49999999999999994,-0.8660254037844387,0.7907757369376989,-0.6121059825476626
1226,24.0,21.0,22.5,8.8,1889.0,0.49999999999999994,-0.8660254037844387,0.6513724827222223,-0.758758122692791
1227,30.0,19.0,24.5,4.0,2427.0,0.49999999999999994,-0.8660254037844387,0.48530196253108104,-0.8743466161445821
1228,33.0,20.0,26.5,0.0,2067.0,0.49999999999999994,-0.8660254037844387,0.29936312297335804,-0.9541392564000488
1229,34.5,20.0,27.25,0.0,1793.0,0.49999999999999994,-0.8660254037844387,0.10116832198743272,-0.994869323391895
1230,36.0,23.0,29.5,0.0,1742.0,0.49999999999999994,-0.8660254037844387,-0.10116832198743204,-0.9948693233918952
1231,33.0,24.8,28.9,6.4,1884.0,0.49999999999999994,-0.8660254037844387,-0.2993631229733582,-0.9541392564000488
1232,31.0,22.0,26.5,0.05,2120.0,0.49999999999999994,-0.8660254037844387,-0.4853019625310808,-0.8743466161445822
1233,35.2,23.5,29.35,0.0,2258.0,0.49999999999999994,-0.8660254037844387,-0.651372482722222,-0.7587581226927911
1234,37.2,20.0,28.6,0.0,1990.0,0.49999999999999994,-0.8660254037844387,-0.7907757369376986,-0.6121059825476627
1235,39.4,22.2,30.8,0.0,1846.0,0.49999999999999994,-0.8660254037844387,-0.8978045395707417,-0.44039415155763423
1236,38.8,23.5,31.15,0.0,1842.0,0.49999999999999994,-0.8660254037844387,-0.9680771188662041,-0.2506525322587213
1237,39.3,24.0,31.65,0.0,1947.0,0.49999999999999994,-0.8660254037844387,-0.9987165071710528,-0.05064916883871355
1238,38.0,26.0,32.0,0.0,2019.0,0.49999999999999994,-0.8660254037844387,-0.9884683243281114,0.15142777750457667
1239,35.0,19.7,27.35,0.0,1859.0,0.49999999999999994,-0.8660254037844387,-0.9377521321470804,0.3473052528448203
1240,37.5,23.0,30.25,0.05,1665.0,0.49999999999999994,-0.8660254037844387,-0.8486442574947509,0.5289640103269624
1241,37.0,19.0,28.0,0.0,1376.0,0.49999999999999994,-0.8660254037844387,-0.72479278722912,0.6889669190756865
1242,38.2,21.5,29.85,0.0,1334.0,0.49999999999999994,-0.8660254037844387,-0.5712682150947924,0.8207634412072763
1243,33.7,23.2,28.450000000000003,0.0,1348.0,0.49999999999999994,-0.8660254037844387,-0.3943558551133187,0.9189578116202306
1244,37.0,22.0,29.5,0.05,1447.0,0.49999999999999994,-0.8660254037844387,-0.20129852008866114,0.9795299412524943
1245,39.1,22.5,30.8,0.0,1363.0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0
1246,38.0,22.0,30.0,0.0,1219.0,1.2246467991473532e-16,-1.0,0.20129852008866006,0.9795299412524945
1247,37.5,22.0,29.75,0.0,1192.0,1.2246467991473532e-16,-1.0,0.39435585511331855,0.9189578116202306
1248,35.3,22.5,28.9,0.0,1247.0,1.2246467991473532e-16,-1.0,0.5712682150947923,0.8207634412072763
1249,35.9,23.5,29.7,0.0,1336.0,1.2246467991473532e-16,-1.0,0.72479278722912,0.6889669190756866
1250,36.0,23.5,29.75,0.0,1469.0,1.2246467991473532e-16,-1.0,0.8486442574947509,0.5289640103269624
1251,38.5,21.7,30.1,0.0,1405.0,1.2246467991473532e-16,-1.0,0.9377521321470804,0.3473052528448203
1252,40.0,24.0,32.0,0.0,1373.0,1.2246467991473532e-16,-1.0,0.9884683243281114,0.1514277775045767
1253,41.4,24.5,32.95,0.0,1790.0,1.2246467991473532e-16,-1.0,0.9987165071710528,-0.05064916883871264
1254,40.5,24.4,32.45,0.0,1909.0,1.2246467991473532e-16,-1.0,0.9680771188662043,-0.2506525322587204
1255,38.0,25.7,31.85,0.0,1921.0,1.2246467991473532e-16,-1.0,0.8978045395707416,-0.4403941515576344
1256,38.6,23.5,31.05,0.0,1992.0,1.2246467991473532e-16,-1.0,0.7907757369376989,-0.6121059825476626
1257,41.0,24.8,32.9,0.0,1985.0,1.2246467991473532e-16,-1.0,0.6513724827222223,-0.758758122692791
1258,40.3,25.7,33.0,0.0,2041.0,1.2246467991473532e-16,-1.0,0.48530196253108104,-0.8743466161445821
1259,39.6,25.6,32.6,0.0,2193.0,1.2246467991473532e-16,-1.0,0.29936312297335804,-0.9541392564000488
1260,36.0,24.6,30.3,0.0,1956.0,1.2246467991473532e-16,-1.0,0.10116832198743272,-0.994869323391895
1261,38.0,24.5,31.25,0.0,1980.0,1.2246467991473532e-16,-1.0,-0.10116832198743204,-0.9948693233918952
1262,40.4,25.0,32.7,0.0,1902.0,1.2246467991473532e-16,-1.0,-0.2993631229733582,-0.9541392564000488
1263,41.0,26.0,33.5,0.0,1905.0,1.2246467991473532e-16,-1.0,-0.4853019625310808,-0.8743466161445822
1264,42.4,27.0,34.7,0.0,2038.0,1.2246467991473532e-16,-1.0,-0.651372482722222,-0.7587581226927911
1265,40.0,29.5,34.75,0.0,2284.0,1.2246467991473532e-16,-1.0,-0.7907757369376986,-0.6121059825476627
1266,38.0,26.0,32.0,0.0,2404.0,1.2246467991473532e-16,-1.0,-0.8978045395707417,-0.44039415155763423
1267,37.8,27.5,32.65,0.0,2373.0,1.2246467991473532e-16,-1.0,-0.9680771188662041,-0.2506525322587213
1268,37.5,21.0,29.25,0.05,2306.0,1.2246467991473532e-16,-1.0,-0.9987165071710528,-0.05064916883871355
1269,31.4,26.4,28.9,0.0,2223.0,1.2246467991473532e-16,-1.0,-0.9884683243281114,0.15142777750457667
1270,35.6,22.2,28.9,0.05,2071.0,1.2246467991473532e-16,-1.0,-0.9377521321470804,0.3473052528448203
1271,38.5,25.2,31.85,0.0,1908.0,1.2246467991473532e-16,-1.0,-0.8486442574947509,0.5289640103269624
1272,40.0,25.5,32.75,0.0,1639.0,1.2246467991473532e-16,-1.0,-0.72479278722912,0.6889669190756865
1273,41.0,25.0,33.0,0.0,1491.0,1.2246467991473532e-16,-1.0,-0.5712682150947924,0.8207634412072763
1274,40.4,28.0,34.2,0.0,1502.0,1.2246467991473532e-16,-1.0,-0.3943558551133187,0.9189578116202306
1275,36.5,25.0,30.75,0.0,1577.0,1.2246467991473532e-16,-1.0,-0.20129852008866114,0.9795299412524943
1276,38.0,26.5,32.25,0.0,1574.0,-0.4999999999999997,-0.8660254037844388,0.20129852008866006,0.9795299412524945
1277,33.5,23.3,28.4,38.0,1683.0,-0.4999999999999997,-0.8660254037844388,0.39435585511331855,0.9189578116202306
1278,38.0,25.5,31.75,2.0,1703.0,-0.4999999999999997,-0.8660254037844388,0.5712682150947923,0.8207634412072763
1279,40.2,28.5,34.35,0.0,1737.0,-0.4999999999999997,-0.8660254037844388,0.72479278722912,0.6889669190756866
1280,42.0,30.0,36.0,0.0,1872.0,-0.4999999999999997,-0.8660254037844388,0.8486442574947509,0.5289640103269624
1281,40.2,31.0,35.6,0.0,2067.0,-0.4999999999999997,-0.8660254037844388,0.9377521321470804,0.3473052528448203
1282,35.5,29.0,32.25,0.0,2272.0,-0.4999999999999997,-0.8660254037844388,0.9884683243281114,0.1514277775045767
1283,35.5,28.0,31.75,0.0,2323.0,-0.4999999999999997,-0.8660254037844388,0.9987165071710528,-0.05064916883871264
1284,38.0,29.0,33.5,0.0,2258.0,-0.4999999999999997,-0.8660254037844388,0.9680771188662043,-0.2506525322587204
1285,34.6,25.0,29.8,0.0,2487.0,-0.4999999999999997,-0.8660254037844388,0.8978045395707416,-0.4403941515576344
1286,31.0,24.7,27.85,2.0,2620.0,-0.4999999999999997,-0.8660254037844388,0.7907757369376989,-0.6121059825476626
1287,35.3,25.0,30.15,6.0,2344.0,-0.4999999999999997,-0.8660254037844388,0.6513724827222223,-0.758758122692791
1288,37.1,25.6,31.35,0.05,2095.0,-0.4999999999999997,-0.8660254037844388,0.48530196253108104,-0.8743466161445821
1289,38.0,26.0,32.0,0.0,1973.0,-0.4999999999999997,-0.8660254037844388,0.29936312297335804,-0.9541392564000488
1290,40.0,29.5,34.75,0.0,2043.0,-0.4999999999999997,-0.8660254037844388,0.10116832198743272,-0.994869323391895
1291,40.6,30.0,35.3,0.0,2053.0,-0.4999999999999997,-0.8660254037844388,-0.10116832198743204,-0.9948693233918952
1292,29.8,29.0,29.4,1.0,2469.0,-0.4999999999999997,-0.8660254037844388,-0.2993631229733582,-0.9541392564000488
1293,38.0,25.0,31.5,0.05,3024.0,-0.4999999999999997,-0.8660254037844388,-0.4853019625310808,-0.8743466161445822
1294,35.4,27.0,31.2,0.0,2989.0,-0.4999999999999997,-0.8660254037844388,-0.651372482722222,-0.7587581226927911
1295,38.0,27.5,32.75,0.0,2860.0,-0.4999999999999997,-0.8660254037844388,-0.7907757369376986,-0.6121059825476627
1296,34.0,23.0,28.5,31.0,2604.0,-0.4999999999999997,-0.8660254037844388,-0.8978045395707417,-0.44039415155763423
1297,36.5,27.5,32.0,0.0,2457.0,-0.4999999999999997,-0.8660254037844388,-0.9680771188662041,-0.2506525322587213
1298,30.3,26.0,28.15,0.0,2172.0,-0.4999999999999997,-0.8660254037844388,-0.9987165071710528,-0.05064916883871355
1299,35.4,24.3,29.85,11.0,2373.0,-0.4999999999999997,-0.8660254037844388,-0.9884683243281114,0.15142777750457667
1300,35.5,28.0,31.75,0.0,2213.0,-0.4999999999999997,-0.8660254037844388,-0.9377521321470804,0.3473052528448203
1301,27.2,26.0,26.6,0.0,2660.0,-0.4999999999999997,-0.8660254037844388,-0.8486442574947509,0.5289640103269624
1302,35.5,24.0,29.75,28.0,3271.0,-0.4999999999999997,-0.8660254037844388,-0.72479278722912,0.6889669190756865
1303,32.5,27.0,29.75,0.0,2709.0,-0.4999999999999997,-0.8660254037844388,-0.5712682150947924,0.8207634412072763
1304,37.5,26.5,32.0,0.05,2557.0,-0.4999999999999997,-0.8660254037844388,-0.3943558551133187,0.9189578116202306
1305,37.0,28.0,32.5,0.0,2649.0,-0.4999999999999997,-0.8660254037844388,-0.20129852008866114,0.9795299412524943
1306,32.0,28.0,30.0,0.0,2412.0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0
1307,25.3,23.7,24.5,27.0,2945.0,-0.8660254037844385,-0.5000000000000004,0.20129852008866006,0.9795299412524945
1308,28.5,23.5,26.0,40.0,4271.0,-0.8660254037844385,-0.5000000000000004,0.39435585511331855,0.9189578116202306
1309,30.5,25.0,27.75,0.4,3597.0,-0.8660254037844385,-0.5000000000000004,0.5712682150947923,0.8207634412072763
1310,35.4,26.0,30.7,1.0,2776.0,-0.8660254037844385,-0.5000000000000004,0.72479278722912,0.6889669190756866
1311,36.4,28.0,32.2,0.0,2663.0,-0.8660254037844385,-0.5000000000000004,0.8486442574947509,0.5289640103269624
1312,37.0,28.4,32.7,0.0,2461.0,-0.8660254037844385,-0.5000000000000004,0.9377521321470804,0.3473052528448203
1313,38.0,28.5,33.25,0.0,2237.0,-0.8660254037844385,-0.5000000000000004,0.9884683243281114,0.1514277775045767
1314,36.5,27.0,31.75,0.05,2138.0,-0.8660254037844385,-0.5000000000000004,0.9987165071710528,-0.05064916883871264
1315,36.0,28.0,32.0,0.0,2082.0,-0.8660254037844385,-0.5000000000000004,0.9680771188662043,-0.2506525322587204
1316,32.5,25.5,29.0,16.0,2034.0,-0.8660254037844385,-0.5000000000000004,0.8978045395707416,-0.4403941515576344
1317,37.0,27.0,32.0,0.0,1905.0,-0.8660254037844385,-0.5000000000000004,0.7907757369376989,-0.6121059825476626
1318,36.0,28.4,32.2,0.0,1710.0,-0.8660254037844385,-0.5000000000000004,0.6513724827222223,-0.758758122692791
1319,34.0,28.0,31.0,0.0,1617.0,-0.8660254037844385,-0.5000000000000004,0.48530196253108104,-0.8743466161445821
1320,36.0,27.5,31.75,0.0,1571.0,-0.8660254037844385,-0.5000000000000004,0.29936312297335804,-0.9541392564000488
1321,34.0,26.0,30.0,0.05,1412.0,-0.8660254037844385,-0.5000000000000004,0.10116832198743272,-0.994869323391895
1322,35.0,26.0,30.5,0.0,1393.0,-0.8660254037844385,-0.5000000000000004,-0.10116832198743204,-0.9948693233918952
1323,36.0,23.0,29.5,3.0,1448.0,-0.8660254037844385,-0.5000000000000004,-0.2993631229733582,-0.9541392564000488
1324,38.0,28.0,33.0,0.0,1277.0,-0.8660254037844385,-0.5000000000000004,-0.4853019625310808,-0.8743466161445822
1325,37.0,29.0,33.0,0.0,1161.0,-0.8660254037844385,-0.5000000000000004,-0.651372482722222,-0.7587581226927911
1326,37.5,29.5,33.5,0.0,1079.0,-0.8660254037844385,-0.5000000000000004,-0.7907757369376986,-0.6121059825476627
1327,33.0,22.0,27.5,54.0,1302.0,-0.8660254037844385,-0.5000000000000004,-0.8978045395707417,-0.44039415155763423
1328,34.5,26.0,30.25,0.0,1261.0,-0.8660254037844385,-0.5000000000000004,-0.9680771188662041,-0.2506525322587213
1329,32.2,25.0,28.6,0.0,1165.0,-0.8660254037844385,-0.5000000000000004,-0.9987165071710528,-0.05064916883871355
1330,32.6,22.0,27.3,0.0,1189.0,-0.8660254037844385,-0.5000000000000004,-0.9884683243281114,0.15142777750457667
1331,36.6,21.0,28.8,0.0,1177.0,-0.8660254037844385,-0.5000000000000004,-0.9377521321470804,0.3473052528448203
1332,36.0,25.8,30.9,0.0,960.0,-0.8660254037844385,-0.5000000000000004,-0.8486442574947509,0.5289640103269624
1333,36.0,26.0,31.0,0.0,775.4,-0.8660254037844385,-0.5000000000000004,-0.72479278722912,0.6889669190756865
1334,34.5,21.0,27.75,15.0,767.9,-0.8660254037844385,-0.5000000000000004,-0.5712682150947924,0.8207634412072763
1335,36.0,25.0,30.5,0.0,752.5,-0.8660254037844385,-0.5000000000000004,-0.3943558551133187,0.9189578116202306
1336,35.0,24.7,29.85,0.0,702.2,-0.8660254037844385,-0.5000000000000004,-0.20129852008866114,0.9795299412524943
1337,35.0,23.0,29.0,2.0,712.3,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0
1338,36.5,22.5,29.5,0.0,747.8,-1.0,-1.8369701987210297e-16,0.20129852008866006,0.9795299412524945
1339,36.0,25.0,30.5,0.0,665.1,-1.0,-1.8369701987210297e-16,0.39435585511331855,0.9189578116202306
1340,31.5,17.5,24.5,47.0,664.3,-1.0,-1.8369701987210297e-16,0.5712682150947923,0.8207634412072763
1341,34.2,20.0,27.1,0.0,627.3,-1.0,-1.8369701987210297e-16,0.72479278722912,0.6889669190756866
1342,35.0,19.5,27.25,0.0,583.1,-1.0,-1.8369701987210297e-16,0.8486442574947509,0.5289640103269624
1343,34.0,23.0,28.5,0.0,537.1,-1.0,-1.8369701987210297e-16,0.9377521321470804,0.3473052528448203
1344,34.5,22.0,28.25,0.0,514.9,-1.0,-1.8369701987210297e-16,0.9884683243281114,0.1514277775045767
1345,36.0,21.0,28.5,0.0,503.1,-1.0,-1.8369701987210297e-16,0.9987165071710528,-0.05064916883871264
1346,35.5,21.5,28.5,0.0,455.4,-1.0,-1.8369701987210297e-16,0.9680771188662043,-0.2506525322587204
1347,34.7,21.5,28.1,0.0,425.8,-1.0,-1.8369701987210297e-16,0.8978045395707416,-0.4403941515576344
1348,35.7,22.0,28.85,0.0,393.6,-1.0,-1.8369701987210297e-16,0.7907757369376989,-0.6121059825476626
1349,35.5,23.0,29.25,0.0,398.5,-1.0,-1.8369701987210297e-16,0.6513724827222223,-0.758758122692791
1350,36.0,23.0,29.5,0.0,404.0,-1.0,-1.8369701987210297e-16,0.48530196253108104,-0.8743466161445821
1351,36.3,25.0,30.65,0.0,384.7,-1.0,-1.8369701987210297e-16,0.29936312297335804,-0.9541392564000488
1352,34.5,24.0,29.25,0.0,368.3,-1.0,-1.8369701987210297e-16,0.10116832198743272,-0.994869323391895
1353,35.9,20.5,28.2,0.0,406.4,-1.0,-1.8369701987210297e-16,-0.10116832198743204,-0.9948693233918952
1354,35.5,21.0,28.25,0.0,400.8,-1.0,-1.8369701987210297e-16,-0.2993631229733582,-0.9541392564000488
1355,36.5,23.0,29.75,0.0,382.7,-1.0,-1.8369701987210297e-16,-0.4853019625310808,-0.8743466161445822
1356,36.0,22.0,29.0,0.0,369.2,-1.0,-1.8369701987210297e-16,-0.651372482722222,-0.7587581226927911
1357,33.0,21.0,27.0,0.0,347.5,-1.0,-1.8369701987210297e-16,-0.7907757369376986,-0.6121059825476627
1358,35.5,20.2,27.85,1.0,384.5,-1.0,-1.8369701987210297e-16,-0.8978045395707417,-0.44039415155763423
1359,28.5,24.0,26.25,0.05,395.6,-1.0,-1.8369701987210297e-16,-0.9680771188662041,-0.2506525322587213
1360,30.5,19.5,25.0,1.0,341.7,-1.0,-1.8369701987210297e-16,-0.9987165071710528,-0.05064916883871355
1361,33.5,19.0,26.25,0.0,317.2,-1.0,-1.8369701987210297e-16,-0.9884683243281114,0.15142777750457667
1362,33.8,18.5,26.15,0.0,326.5,-1.0,-1.8369701987210297e-16,-0.9377521321470804,0.3473052528448203
1363,33.0,21.3,27.15,0.0,314.3,-1.0,-1.8369701987210297e-16,-0.8486442574947509,0.5289640103269624
1364,32.5,19.0,25.75,0.0,318.2,-1.0,-1.8369701987210297e-16,-0.72479278722912,0.6889669190756865
1365,32.8,18.0,25.4,0.0,309.7,-1.0,-1.8369701987210297e-16,-0.5712682150947924,0.8207634412072763
1366,31.3,17.5,24.4,4.3,300.5,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306
1367,35.0,17.0,26.0,0.0,320.5,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943
1368,35.0,17.3,26.15,0.0,318.3,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
1369,34.2,17.0,25.6,0.0,311.4,-0.8660254037844386,0.5000000000000001,0.39435585511331855,0.9189578116202306
1370,34.6,18.0,26.3,0.0,298.6,-0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763
1371,34.0,19.5,26.75,0.0,309.1,-0.8660254037844386,0.5000000000000001,0.72479278722912,0.6889669190756866
1372,34.3,19.5,26.9,0.0,306.5,-0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624
1373,34.0,20.0,27.0,0.0,314.3,-0.8660254037844386,0.5000000000000001,0.9377521321470804,0.3473052528448203
1374,34.2,19.0,26.6,5.0,322.0,-0.8660254037844386,0.5000000000000001,0.9884683243281114,0.1514277775045767
1375,34.7,18.5,26.6,0.0,336.4,-0.8660254037844386,0.5000000000000001,0.9987165071710528,-0.05064916883871264
1376,34.2,19.5,26.85,0.0,332.7,-0.8660254037844386,0.5000000000000001,0.9680771188662043,-0.2506525322587204
1377,33.0,20.0,26.5,0.0,320.6,-0.8660254037844386,0.5000000000000001,0.8978045395707416,-0.4403941515576344
1378,33.0,20.6,26.8,0.0,308.4,-0.8660254037844386,0.5000000000000001,0.7907757369376989,-0.6121059825476626
1379,34.0,20.5,27.25,0.0,316.8,-0.8660254037844386,0.5000000000000001,0.6513724827222223,-0.758758122692791
1380,33.5,22.0,27.75,0.0,309.6,-0.8660254037844386,0.5000000000000001,0.48530196253108104,-0.8743466161445821
1381,28.3,18.0,23.15,8.0,351.2,-0.8660254037844386,0.5000000000000001,0.29936312297335804,-0.9541392564000488
1382,31.0,17.5,24.25,0.0,329.5,-0.8660254037844386,0.5000000000000001,0.10116832198743272,-0.994869323391895
1383,31.0,17.5,24.25,0.0,331.8,-0.8660254037844386,0.5000000000000001,-0.10116832198743204,-0.9948693233918952
1384,33.4,18.0,25.7,0.05,324.6,-0.8660254037844386,0.5000000000000001,-0.2993631229733582,-0.9541392564000488
1385,28.5,18.2,23.35,0.0,339.4,-0.8660254037844386,0.5000000000000001,-0.4853019625310808,-0.8743466161445822
1386,26.0,18.0,22.0,6.0,324.4,-0.8660254037844386,0.5000000000000001,-0.651372482722222,-0.7587581226927911
1387,27.5,14.0,20.75,10.0,382.6,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627
1388,30.8,13.7,22.25,0.0,480.4,-0.8660254037844386,0.5000000000000001,-0.8978045395707417,-0.44039415155763423
1389,30.0,13.8,21.9,0.0,339.2,-0.8660254037844386,0.5000000000000001,-0.9680771188662041,-0.2506525322587213
1390,29.0,14.0,21.5,0.0,314.9,-0.8660254037844386,0.5000000000000001,-0.9987165071710528,-0.05064916883871355
